sep=;
"Series";"Time";"Value"
"Temperature C - 213 Olsson";"2020-11-29T07:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-29T10:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-29T13:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-29T16:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-29T19:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-29T22:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-30T01:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-30T04:00:00-05:00";22.444
"Temperature C - 213 Olsson";"2020-11-30T07:00:00-05:00";22.31
"Temperature C - 213 Olsson";"2020-11-30T10:00:00-05:00";22.321
"Temperature C - 213 Olsson";"2020-11-30T13:00:00-05:00";22.33
"Temperature C - 213 Olsson";"2020-11-30T16:00:00-05:00";22.307
"Temperature C - 213 Olsson";"2020-11-30T19:00:00-05:00";21.441
"Temperature C - 213 Olsson";"2020-11-30T22:00:00-05:00";20.829
"Temperature C - 213 Olsson";"2020-12-01T01:00:00-05:00";20.318
"Temperature C - 213 Olsson";"2020-12-01T04:00:00-05:00";20.244
"Temperature C - 213 Olsson";"2020-12-01T07:00:00-05:00";22.27
"Temperature C - 213 Olsson";"2020-12-01T10:00:00-05:00";22.326
"Temperature C - 213 Olsson";"2020-12-01T13:00:00-05:00";22.332
"Temperature C - 213 Olsson";"2020-12-01T16:00:00-05:00";22.306
"Temperature C - 213 Olsson";"2020-12-01T19:00:00-05:00";21.341
"Temperature C - 213 Olsson";"2020-12-01T22:00:00-05:00";20.577
"Temperature C - 213 Olsson";"2020-12-02T01:00:00-05:00";20
"Temperature C - 213 Olsson";"2020-12-02T04:00:00-05:00";20.394
"Temperature C - 213 Olsson";"2020-12-02T07:00:00-05:00";22.275
"Temperature C - 213 Olsson";"2020-12-02T10:00:00-05:00";22.36
"Temperature C - 213 Olsson";"2020-12-02T13:00:00-05:00";22.301
"Temperature C - 213 Olsson";"2020-12-02T16:00:00-05:00";22.336
"Temperature C - 213 Olsson";"2020-12-02T19:00:00-05:00";21.412
"Temperature C - 213 Olsson";"2020-12-02T22:00:00-05:00";20.644
"Temperature C - 213 Olsson";"2020-12-03T01:00:00-05:00";20.073
"Temperature C - 213 Olsson";"2020-12-03T04:00:00-05:00";20.475
"Temperature C - 213 Olsson";"2020-12-03T07:00:00-05:00";22.208
"Temperature C - 213 Olsson";"2020-12-03T10:00:00-05:00";22.306
"Temperature C - 213 Olsson";"2020-12-03T13:00:00-05:00";22.34
"Temperature C - 213 Olsson";"2020-12-03T16:00:00-05:00";22.338
"Temperature C - 213 Olsson";"2020-12-03T19:00:00-05:00";21.526
"Temperature C - 213 Olsson";"2020-12-03T22:00:00-05:00";21.002
"Temperature C - 213 Olsson";"2020-12-04T01:00:00-05:00";20.637
"Temperature C - 213 Olsson";"2020-12-04T04:00:00-05:00";20.699
"Temperature C - 213 Olsson";"2020-12-04T07:00:00-05:00";22.301
"Temperature C - 213 Olsson";"2020-12-04T10:00:00-05:00";22.35
"Temperature C - 213 Olsson";"2020-12-04T13:00:00-05:00";22.265
"Temperature C - 213 Olsson";"2020-12-04T16:00:00-05:00";22.312
"Temperature C - 213 Olsson";"2020-12-04T19:00:00-05:00";21.67
"Temperature C - 213 Olsson";"2020-12-04T22:00:00-05:00";21.187
"Temperature C - 213 Olsson";"2020-12-05T01:00:00-05:00";20.818
"Temperature C - 213 Olsson";"2020-12-05T04:00:00-05:00";20.509
"Temperature C - 213 Olsson";"2020-12-05T07:00:00-05:00";21.265
"Temperature C - 213 Olsson";"2020-12-05T10:00:00-05:00";22.344
"Temperature C - 213 Olsson";"2020-12-05T13:00:00-05:00";22.316
"Temperature C - 213 Olsson";"2020-12-05T16:00:00-05:00";22.194
"Temperature C - 213 Olsson";"2020-12-05T19:00:00-05:00";21.19
"Temperature C - 213 Olsson";"2020-12-05T22:00:00-05:00";20.634
"Temperature C - 213 Olsson";"2020-12-06T01:00:00-05:00";20.148
"Temperature C - 213 Olsson";"2020-12-06T04:00:00-05:00";19.651
"Temperature C - 213 Olsson";"2020-12-06T07:00:00-05:00";21.11
"Temperature C - 213 Olsson";"2020-12-06T10:00:00-05:00";22.272
"Temperature C - 213 Olsson";"2020-12-06T13:00:00-05:00";22.336
"Temperature C - 213 Olsson";"2020-12-06T16:00:00-05:00";22.114
"Temperature C - 213 Olsson";"2020-12-06T19:00:00-05:00";21.029
"Temperature C - 213 Olsson";"2020-12-06T22:00:00-05:00";20.35
"Temperature C - 213 Olsson";"2020-12-07T01:00:00-05:00";19.765
"Temperature C - 213 Olsson";"2020-12-07T04:00:00-05:00";20.193
"Temperature C - 213 Olsson";"2020-12-07T07:00:00-05:00";22.179
"Temperature C - 213 Olsson";"2020-12-07T10:00:00-05:00";22.307
"Temperature C - 213 Olsson";"2020-12-07T13:00:00-05:00";22.335
"Temperature C - 213 Olsson";"2020-12-07T16:00:00-05:00";22.292
"Temperature C - 213 Olsson";"2020-12-07T19:00:00-05:00";21.347
"Temperature C - 213 Olsson";"2020-12-07T22:00:00-05:00";20.367
"Temperature C - 213 Olsson";"2020-12-08T01:00:00-05:00";19.73
"Temperature C - 213 Olsson";"2020-12-08T04:00:00-05:00";20.099
"Temperature C - 213 Olsson";"2020-12-08T07:00:00-05:00";22.23
"Temperature C - 213 Olsson";"2020-12-08T10:00:00-05:00";22.31
"Temperature C - 213 Olsson";"2020-12-08T13:00:00-05:00";22.346
"Temperature C - 213 Olsson";"2020-12-08T16:00:00-05:00";22.287
"Temperature C - 213 Olsson";"2020-12-08T19:00:00-05:00";21.319
"Temperature C - 213 Olsson";"2020-12-08T22:00:00-05:00";20.375
"Temperature C - 213 Olsson";"2020-12-09T01:00:00-05:00";19.713
"Temperature C - 213 Olsson";"2020-12-09T04:00:00-05:00";20.113
"Temperature C - 213 Olsson";"2020-12-09T07:00:00-05:00";22.224
"Temperature C - 213 Olsson";"2020-12-09T10:00:00-05:00";22.333
"Temperature C - 213 Olsson";"2020-12-09T13:00:00-05:00";22.333
"Temperature C - 213 Olsson";"2020-12-09T16:00:00-05:00";22.338
"Temperature C - 213 Olsson";"2020-12-09T19:00:00-05:00";21.444
"Temperature C - 213 Olsson";"2020-12-09T22:00:00-05:00";20.608
"Temperature C - 213 Olsson";"2020-12-10T01:00:00-05:00";20.069
"Temperature C - 213 Olsson";"2020-12-10T04:00:00-05:00";20.235
"Temperature C - 213 Olsson";"2020-12-10T07:00:00-05:00";22.327
"Temperature C - 213 Olsson";"2020-12-10T10:00:00-05:00";22.34
"Temperature C - 213 Olsson";"2020-12-10T13:00:00-05:00";22.306
"Temperature C - 213 Olsson";"2020-12-10T16:00:00-05:00";22.346
"Temperature C - 213 Olsson";"2020-12-10T19:00:00-05:00";21.063
"Temperature C - 213 Olsson";"2020-12-10T22:00:00-05:00";20.31
"Temperature C - 213 Olsson";"2020-12-11T01:00:00-05:00";19.809
"Temperature C - 213 Olsson";"2020-12-11T04:00:00-05:00";19.775
"Temperature C - 213 Olsson";"2020-12-11T07:00:00-05:00";22.239
"Temperature C - 213 Olsson";"2020-12-11T10:00:00-05:00";22.333
"Temperature C - 213 Olsson";"2020-12-11T13:00:00-05:00";22.324
"Temperature C - 213 Olsson";"2020-12-11T16:00:00-05:00";22.343
"Temperature C - 213 Olsson";"2020-12-11T19:00:00-05:00";21.157
"Temperature C - 213 Olsson";"2020-12-11T22:00:00-05:00";20.455
"Temperature C - 213 Olsson";"2020-12-12T01:00:00-05:00";20.096
"Temperature C - 213 Olsson";"2020-12-12T04:00:00-05:00";19.725
"Temperature C - 213 Olsson";"2020-12-12T07:00:00-05:00";20.821
"Temperature C - 213 Olsson";"2020-12-12T10:00:00-05:00";22.336
"Temperature C - 213 Olsson";"2020-12-12T13:00:00-05:00";22.346
"Temperature C - 213 Olsson";"2020-12-12T16:00:00-05:00";22.111
"Temperature C - 213 Olsson";"2020-12-12T19:00:00-05:00";20.932
"Temperature C - 213 Olsson";"2020-12-12T22:00:00-05:00";20.537
"Temperature C - 213 Olsson";"2020-12-13T01:00:00-05:00";20.275
"Temperature C - 213 Olsson";"2020-12-13T04:00:00-05:00";20.025
"Temperature C - 213 Olsson";"2020-12-13T07:00:00-05:00";21.08
"Temperature C - 213 Olsson";"2020-12-13T10:00:00-05:00";22.343
"Temperature C - 213 Olsson";"2020-12-13T13:00:00-05:00";22.312
"Temperature C - 213 Olsson";"2020-12-13T16:00:00-05:00";22.119
"Temperature C - 213 Olsson";"2020-12-13T19:00:00-05:00";20.957
"Temperature C - 213 Olsson";"2020-12-13T22:00:00-05:00";20.481
"Temperature C - 213 Olsson";"2020-12-14T01:00:00-05:00";20.156
"Temperature C - 213 Olsson";"2020-12-14T04:00:00-05:00";20.215
"Temperature C - 213 Olsson";"2020-12-14T07:00:00-05:00";22.327
"Temperature C - 213 Olsson";"2020-12-14T10:00:00-05:00";22.316
"Temperature C - 213 Olsson";"2020-12-14T13:00:00-05:00";22.302
"Temperature C - 213 Olsson";"2020-12-14T16:00:00-05:00";22.332
"Temperature C - 213 Olsson";"2020-12-14T19:00:00-05:00";20.988
"Temperature C - 213 Olsson";"2020-12-14T22:00:00-05:00";19.997
"Temperature C - 213 Olsson";"2020-12-15T01:00:00-05:00";19.401
"Temperature C - 213 Olsson";"2020-12-15T04:00:00-05:00";19.863
"Temperature C - 213 Olsson";"2020-12-15T07:00:00-05:00";22.258
"Temperature C - 213 Olsson";"2020-12-15T10:00:00-05:00";22.296
"Temperature C - 213 Olsson";"2020-12-15T13:00:00-05:00";22.316
"Temperature C - 213 Olsson";"2020-12-15T16:00:00-05:00";22.313
"Temperature C - 213 Olsson";"2020-12-15T19:00:00-05:00";21.028
"Temperature C - 213 Olsson";"2020-12-15T22:00:00-05:00";19.887
"Temperature C - 213 Olsson";"2020-12-16T01:00:00-05:00";19.323
"Temperature C - 213 Olsson";"2020-12-16T04:00:00-05:00";19.772
"Temperature C - 213 Olsson";"2020-12-16T07:00:00-05:00";22.282
"Temperature C - 213 Olsson";"2020-12-16T10:00:00-05:00";22.324
"Temperature C - 213 Olsson";"2020-12-16T13:00:00-05:00";22.326
"Temperature C - 213 Olsson";"2020-12-16T16:00:00-05:00";22.273
"Temperature C - 213 Olsson";"2020-12-16T19:00:00-05:00";20.872
"Temperature C - 213 Olsson";"2020-12-16T22:00:00-05:00";19.644
"Temperature C - 213 Olsson";"2020-12-17T01:00:00-05:00";19.11
"Temperature C - 213 Olsson";"2020-12-17T04:00:00-05:00";19.582
"Temperature C - 213 Olsson";"2020-12-17T07:00:00-05:00";22.221
"Temperature C - 213 Olsson";"2020-12-17T10:00:00-05:00";22.319
"Temperature C - 213 Olsson";"2020-12-17T13:00:00-05:00";22.324
"Temperature C - 213 Olsson";"2020-12-17T16:00:00-05:00";22.306
"Temperature C - 213 Olsson";"2020-12-17T19:00:00-05:00";20.938
"Temperature C - 213 Olsson";"2020-12-17T22:00:00-05:00";19.765
"Temperature C - 213 Olsson";"2020-12-18T01:00:00-05:00";19.278
"Temperature C - 213 Olsson";"2020-12-18T04:00:00-05:00";19.733
"Temperature C - 213 Olsson";"2020-12-18T07:00:00-05:00";22.267
"Temperature C - 213 Olsson";"2020-12-18T10:00:00-05:00";22.346
"Temperature C - 213 Olsson";"2020-12-18T13:00:00-05:00";22.327
"Temperature C - 213 Olsson";"2020-12-18T16:00:00-05:00";22.313
"Temperature C - 213 Olsson";"2020-12-18T19:00:00-05:00";20.755
"Temperature C - 213 Olsson";"2020-12-18T22:00:00-05:00";19.565
"Temperature C - 213 Olsson";"2020-12-19T01:00:00-05:00";19.014
"Temperature C - 213 Olsson";"2020-12-19T04:00:00-05:00";18.505
"Temperature C - 213 Olsson";"2020-12-19T07:00:00-05:00";18.123
"Temperature C - 213 Olsson";"2020-12-19T10:00:00-05:00";18.052
"Temperature C - 213 Olsson";"2020-12-19T13:00:00-05:00";17.864
"Temperature C - 213 Olsson";"2020-12-19T16:00:00-05:00";17.509
"Temperature C - 213 Olsson";"2020-12-19T19:00:00-05:00";17.239
"Temperature C - 213 Olsson";"2020-12-19T22:00:00-05:00";17.066
"Temperature C - 213 Olsson";"2020-12-20T01:00:00-05:00";16.83
"Temperature C - 213 Olsson";"2020-12-20T04:00:00-05:00";16.64
"Temperature C - 213 Olsson";"2020-12-20T07:00:00-05:00";16.472
"Temperature C - 213 Olsson";"2020-12-20T10:00:00-05:00";16.552
"Temperature C - 213 Olsson";"2020-12-20T13:00:00-05:00";16.608
"Temperature C - 213 Olsson";"2020-12-20T16:00:00-05:00";16.438
"Temperature C - 213 Olsson";"2020-12-20T19:00:00-05:00";16.302
"Temperature C - 213 Olsson";"2020-12-20T22:00:00-05:00";16.184
"Temperature C - 213 Olsson";"2020-12-21T01:00:00-05:00";16.097
"Temperature C - 213 Olsson";"2020-12-21T04:00:00-05:00";15.954
"Temperature C - 213 Olsson";"2020-12-21T07:00:00-05:00";15.846
"Temperature C - 213 Olsson";"2020-12-21T10:00:00-05:00";16.083
"Temperature C - 213 Olsson";"2020-12-21T13:00:00-05:00";16.222
"Temperature C - 213 Olsson";"2020-12-21T16:00:00-05:00";16.113
"Temperature C - 213 Olsson";"2020-12-21T19:00:00-05:00";16.028
"Temperature C - 213 Olsson";"2020-12-21T22:00:00-05:00";15.997
"Temperature C - 213 Olsson";"2020-12-22T01:00:00-05:00";15.901
"Temperature C - 213 Olsson";"2020-12-22T04:00:00-05:00";15.775
"Temperature C - 213 Olsson";"2020-12-22T07:00:00-05:00";15.747
"Temperature C - 213 Olsson";"2020-12-22T10:00:00-05:00";15.929
"Temperature C - 213 Olsson";"2020-12-22T13:00:00-05:00";15.935
"Temperature C - 213 Olsson";"2020-12-22T16:00:00-05:00";15.725
"Temperature C - 213 Olsson";"2020-12-22T19:00:00-05:00";15.543
"Temperature C - 213 Olsson";"2020-12-22T22:00:00-05:00";15.395
"Temperature C - 213 Olsson";"2020-12-23T01:00:00-05:00";15.213
"Temperature C - 213 Olsson";"2020-12-23T04:00:00-05:00";15.006
"Temperature C - 213 Olsson";"2020-12-23T07:00:00-05:00";14.87
"Temperature C - 213 Olsson";"2020-12-23T10:00:00-05:00";15.04
"Temperature C - 213 Olsson";"2020-12-23T13:00:00-05:00";15.133
"Temperature C - 213 Olsson";"2020-12-23T16:00:00-05:00";15.006
"Temperature C - 213 Olsson";"2020-12-23T19:00:00-05:00";14.91
"Temperature C - 213 Olsson";"2020-12-23T22:00:00-05:00";14.892
"Temperature C - 213 Olsson";"2020-12-24T01:00:00-05:00";14.892
"Temperature C - 213 Olsson";"2020-12-24T04:00:00-05:00";14.889
"Temperature C - 213 Olsson";"2020-12-24T07:00:00-05:00";14.873
"Temperature C - 213 Olsson";"2020-12-24T10:00:00-05:00";14.886
"Temperature C - 213 Olsson";"2020-12-24T13:00:00-05:00";14.889
"Temperature C - 213 Olsson";"2020-12-24T16:00:00-05:00";14.975
"Temperature C - 213 Olsson";"2020-12-24T19:00:00-05:00";15.071
"Temperature C - 213 Olsson";"2020-12-24T22:00:00-05:00";15.191
"Temperature C - 213 Olsson";"2020-12-25T01:00:00-05:00";15.207
"Temperature C - 213 Olsson";"2020-12-25T04:00:00-05:00";15.056
"Temperature C - 213 Olsson";"2020-12-25T07:00:00-05:00";14.923
"Temperature C - 213 Olsson";"2020-12-25T10:00:00-05:00";14.966
"Temperature C - 213 Olsson";"2020-12-25T13:00:00-05:00";14.929
"Temperature C - 213 Olsson";"2020-12-25T16:00:00-05:00";14.537
"Temperature C - 213 Olsson";"2020-12-25T19:00:00-05:00";14.219
"Temperature C - 213 Olsson";"2020-12-25T22:00:00-05:00";13.957
"Temperature C - 213 Olsson";"2020-12-26T01:00:00-05:00";13.702
"Temperature C - 213 Olsson";"2020-12-26T04:00:00-05:00";13.401
"Temperature C - 213 Olsson";"2020-12-26T07:00:00-05:00";13.231
"Temperature C - 213 Olsson";"2020-12-26T10:00:00-05:00";13.287
"Temperature C - 213 Olsson";"2020-12-26T13:00:00-05:00";13.231
"Temperature C - 213 Olsson";"2020-12-26T16:00:00-05:00";12.997
"Temperature C - 213 Olsson";"2020-12-26T19:00:00-05:00";12.855
"Temperature C - 213 Olsson";"2020-12-26T22:00:00-05:00";12.75
"Temperature C - 213 Olsson";"2020-12-27T01:00:00-05:00";12.58
"Temperature C - 213 Olsson";"2020-12-27T04:00:00-05:00";12.423
"Temperature C - 213 Olsson";"2020-12-27T07:00:00-05:00";12.4
"Temperature C - 213 Olsson";"2020-12-27T10:00:00-05:00";12.688
"Temperature C - 213 Olsson";"2020-12-27T13:00:00-05:00";12.846
"Temperature C - 213 Olsson";"2020-12-27T16:00:00-05:00";12.765
"Temperature C - 213 Olsson";"2020-12-27T19:00:00-05:00";12.731
"Temperature C - 213 Olsson";"2020-12-27T22:00:00-05:00";12.722
"Temperature C - 213 Olsson";"2020-12-28T01:00:00-05:00";12.645
"Temperature C - 213 Olsson";"2020-12-28T04:00:00-05:00";12.599
"Temperature C - 213 Olsson";"2020-12-28T07:00:00-05:00";12.636
"Temperature C - 213 Olsson";"2020-12-28T10:00:00-05:00";12.815
"Temperature C - 213 Olsson";"2020-12-28T13:00:00-05:00";13.068
"Temperature C - 213 Olsson";"2020-12-28T16:00:00-05:00";13.151
"Temperature C - 213 Olsson";"2020-12-28T19:00:00-05:00";13.272
"Temperature C - 213 Olsson";"2020-12-28T22:00:00-05:00";13.278
"Temperature C - 213 Olsson";"2020-12-29T01:00:00-05:00";13.278
"Temperature C - 213 Olsson";"2020-12-29T04:00:00-05:00";13.259
"Temperature C - 213 Olsson";"2020-12-29T07:00:00-05:00";13.248
"Temperature C - 213 Olsson";"2020-12-29T10:00:00-05:00";13.475
"Temperature C - 213 Olsson";"2020-12-29T13:00:00-05:00";13.583
"Temperature C - 213 Olsson";"2020-12-29T16:00:00-05:00";13.432
"Temperature C - 213 Olsson";"2020-12-29T19:00:00-05:00";13.343
"Temperature C - 213 Olsson";"2020-12-29T22:00:00-05:00";13.272
"Temperature C - 213 Olsson";"2020-12-30T01:00:00-05:00";13.167
"Temperature C - 213 Olsson";"2020-12-30T04:00:00-05:00";12.988
"Temperature C - 213 Olsson";"2020-12-30T07:00:00-05:00";12.901
"Temperature C - 213 Olsson";"2020-12-30T10:00:00-05:00";13.133
"Temperature C - 213 Olsson";"2020-12-30T13:00:00-05:00";13.227
"Temperature C - 213 Olsson";"2020-12-30T16:00:00-05:00";13.133
"Temperature C - 213 Olsson";"2020-12-30T19:00:00-05:00";13.114
"Temperature C - 213 Olsson";"2020-12-30T22:00:00-05:00";13.207
"Temperature C - 213 Olsson";"2020-12-31T01:00:00-05:00";13.21
"Temperature C - 213 Olsson";"2020-12-31T04:00:00-05:00";13.213
"Temperature C - 213 Olsson";"2020-12-31T07:00:00-05:00";13.267
"Temperature C - 213 Olsson";"2020-12-31T10:00:00-05:00";13.619
"Temperature C - 213 Olsson";"2020-12-31T13:00:00-05:00";13.864
"Temperature C - 213 Olsson";"2020-12-31T16:00:00-05:00";13.892
"Temperature C - 213 Olsson";"2020-12-31T19:00:00-05:00";13.898
"Temperature C - 213 Olsson";"2020-12-31T22:00:00-05:00";13.892
"Temperature C - 213 Olsson";"2021-01-01T01:00:00-05:00";13.87
"Temperature C - 213 Olsson";"2021-01-01T04:00:00-05:00";13.776
"Temperature C - 213 Olsson";"2021-01-01T07:00:00-05:00";13.725
"Temperature C - 213 Olsson";"2021-01-01T10:00:00-05:00";13.713
"Temperature C - 213 Olsson";"2021-01-01T13:00:00-05:00";13.627
"Temperature C - 213 Olsson";"2021-01-01T16:00:00-05:00";13.552
"Temperature C - 213 Olsson";"2021-01-01T19:00:00-05:00";13.441
"Temperature C - 213 Olsson";"2021-01-01T22:00:00-05:00";13.386
"Temperature C - 213 Olsson";"2021-01-02T01:00:00-05:00";13.299
"Temperature C - 213 Olsson";"2021-01-02T04:00:00-05:00";13.281
"Temperature C - 213 Olsson";"2021-01-02T07:00:00-05:00";13.278
"Temperature C - 213 Olsson";"2021-01-02T10:00:00-05:00";13.278
"Temperature C - 213 Olsson";"2021-01-02T13:00:00-05:00";13.278
"Temperature C - 213 Olsson";"2021-01-02T16:00:00-05:00";13.278
"Temperature C - 213 Olsson";"2021-01-02T19:00:00-05:00";13.278
"Temperature C - 213 Olsson";"2021-01-02T22:00:00-05:00";13.614
"Temperature C - 213 Olsson";"2021-01-03T01:00:00-05:00";14.389
"Temperature C - 213 Olsson";"2021-01-03T04:00:00-05:00";14.373
"Temperature C - 213 Olsson";"2021-01-03T07:00:00-05:00";14.299
"Temperature C - 213 Olsson";"2021-01-03T10:00:00-05:00";14.367
"Temperature C - 213 Olsson";"2021-01-03T13:00:00-05:00";14.401
"Temperature C - 213 Olsson";"2021-01-03T16:00:00-05:00";14.38
"Temperature C - 213 Olsson";"2021-01-03T19:00:00-05:00";14.293
"Temperature C - 213 Olsson";"2021-01-03T22:00:00-05:00";14.25
"Temperature C - 213 Olsson";"2021-01-04T01:00:00-05:00";14.233
"Temperature C - 213 Olsson";"2021-01-04T04:00:00-05:00";14.488
"Temperature C - 213 Olsson";"2021-01-04T07:00:00-05:00";18.546
"Temperature C - 213 Olsson";"2021-01-04T10:00:00-05:00";20.626
"Temperature C - 213 Olsson";"2021-01-04T13:00:00-05:00";21.511
"Temperature C - 213 Olsson";"2021-01-04T16:00:00-05:00";21.883
"Temperature C - 213 Olsson";"2021-01-04T19:00:00-05:00";19.753
"Temperature C - 213 Olsson";"2021-01-04T22:00:00-05:00";18.569
"Temperature C - 213 Olsson";"2021-01-05T01:00:00-05:00";18.151
"Temperature C - 213 Olsson";"2021-01-05T04:00:00-05:00";18.934
"Temperature C - 213 Olsson";"2021-01-05T07:00:00-05:00";21.924
"Temperature C - 213 Olsson";"2021-01-05T10:00:00-05:00";22.358
"Temperature C - 213 Olsson";"2021-01-05T13:00:00-05:00";22.317
"Temperature C - 213 Olsson";"2021-01-05T16:00:00-05:00";22.343
"Temperature C - 213 Olsson";"2021-01-05T19:00:00-05:00";20.622
"Temperature C - 213 Olsson";"2021-01-05T22:00:00-05:00";19.549
"Temperature C - 213 Olsson";"2021-01-06T01:00:00-05:00";19.114
"Temperature C - 213 Olsson";"2021-01-06T04:00:00-05:00";19.744
"Temperature C - 213 Olsson";"2021-01-06T07:00:00-05:00";22.267
"Temperature C - 213 Olsson";"2021-01-06T10:00:00-05:00";22.359
"Temperature C - 213 Olsson";"2021-01-06T13:00:00-05:00";22.285
"Temperature C - 213 Olsson";"2021-01-06T16:00:00-05:00";22.34
"Temperature C - 213 Olsson";"2021-01-06T19:00:00-05:00";20.94
"Temperature C - 213 Olsson";"2021-01-06T22:00:00-05:00";19.923
"Temperature C - 213 Olsson";"2021-01-07T01:00:00-05:00";19.397
"Temperature C - 213 Olsson";"2021-01-07T04:00:00-05:00";19.909
"Temperature C - 213 Olsson";"2021-01-07T07:00:00-05:00";22.279
"Temperature C - 213 Olsson";"2021-01-07T10:00:00-05:00";22.327
"Temperature C - 213 Olsson";"2021-01-07T13:00:00-05:00";22.304
"Temperature C - 213 Olsson";"2021-01-07T16:00:00-05:00";22.335
